motif,profiles
U5b1b1a1a1,
U5b1b1a1b,HG00373
U5b1b1a2,
U5b1b1a3,
U5b1b1d,
U5b1b1f,
U5b1b1b,
U5b1b1+152,
U5b1b1e,
U5b1b1g,
U5b1b1g1,
U5b1b1g1a,
U5b1b2,HG00368 HG00330 HG00285 HG00275 HG00174 HG00173
U5b1b2a,HG00364 HG00357 HG00341 HG00271 HG00187
U5b1b2b,
U5b1c,
U5b1c1,
U5b1c1a,
U5b1c1a1,HG00240 HG00238
U5b1c2,
U5b1c2a,
U5b1c2b,
U5b1+16189+@16192,NA20540
U5b1e,
U5b1e1,
U5b1e1a,
U5b1h,
U5b1d,
U5b1d1,
U5b1d1a,
U5b1d1b,
U5b1d1c,
U5b1d2,
U5b1f,
U5b1f1,
U5b1f1a,NA19679
U5b1g,
U5b1i,
U5b2,
U5b2a,
U5b2a1,
U5b2a1a,
U5b2a1a+16311,
U5b2a1a1,NA11830 NA06994
U5b2a1a1a,NA06989
U5b2a1a1b,
U5b2a1a1d,HG00284
U5b2a1a2,
U5b2a1b,HG00242
U5b2a2,
U5b2a2a,
U5b2a2a1,
U5b2a2a2,
U5b2a2b,
U5b2a2b1,
U5b2a2c,HG00260
U5b2a3,
U5b2a3a,NA20517
U5b2a+@16192,
U5b2a4,
U5b2a4a,
U5b2a5,
U5b2a5a,
U5b2a6,
U5b2b,
U5b2b1,
U5b2b1a,
U5b2b1a1,
U5b2b1a2,
U5b2b1b,
U5b2b2,
U5b2b3,
U5b2b3a,HG01197 HG01055
U5b2b3a1,
U5b2b3a1a,
U5b2b3b,
U5b2b4,
U5b2b4a,
U5b2b5,
U5b2c,
U5b2c1,
U5b2c2,
U5b2c2a,
U5b2c2b,HG00122 HG00116 HG00114
U5b3,
U5b3a,
U5b3a1,
U5b3a1a,
U5b3a1b,
U5b3a2,
U5b3b,
U5b3b1,
U5b3b2,
U5b3c,
U5b3d,
U5b3e,
U5b3f,
U5b3g,
U5b3h,
U6,
U6a'b'd,
U6a,
U6a1,
U6a1a,
U6a1a1,
U6a1a2,
U6a1b,
U6a1b1,
U6a1b1a,
U6a1b1b,
U6a1b2,
U6a1b3,
U6a1b4,
U6a+16189,
U6a+16189+(103),
U6a2,
U6a2a,
U6a2a1,
U6a2a2,
U6a2a2a,
U6a2b,
U6a2b1,
U6a2+195,
U6a2c,
U6a8,
U6a8a,
U6a8b,
U6a3,
U6a3a,
U6a3a1,
U6a3a1a,
U6a3a2,
U6a3a2a,
U6a3+185,
U6a3b,
U6a3b1,
U6a3e,
U6a3f,
U6a3f1,
U6a3f2,
U6a3c,NA19179
U6a3d,
U6a3d1,
U6a3d1a,
U6a4,
U6a5,
U6a5a,
U6a5a1,
U6a5b,
U6a5c,
U6a6,
U6a6a,
U6a6a1,
U6a6b,
U6a6b1,
U6a6b2,
U6a7,
U6a7a,
U6a7a1,
U6a7a1a,
U6a7a1b,
U6a7a1+@152,
U6a7a1c,
U6a7a2,
U6a7a2a,
U6a7b,
U6a7b1,
U6a7c,
U6a7c1,
U6a'b'd+16311,
U6b,
U6b1,
U6b1a,
U6b1a1,
U6b1b,
U6b2,
U6b3,
U6b3a,
U6d,
U6d1,
U6d1a,
U6d1b,
U6d2,
U6d3,
U6d3a,NA19652
U6c,
U6c1,
U6c2,
U2'3'4'7'8'9,
U2,
U2a,
U2a1,
U2a1a,
U2a1b,
U2a2,
U2b,
U2b1,
U2b1a,
U2b2,
U2+152,
U2c'd,
U2c,
U2c1,
U2c1a,
U2c1b,
U2d,
U2d1,
U2d2,
U2d2a,
U2d3,
U2e,
U2e1'2'3,NA20807
U2e1,
U2e1a,
U2e1a1,
U2e1a1a,
U2e1a1b,
U2e1a1c,
U2e1b,
U2e1b1,
U2e1b2,
U2e1c,
U2e1c1,
U2e1d,
U2e1e,
U2e1f,
U2e1f1,NA12347
U2e1g,
U2e1h,
U2e2,
U2e2a,
U2e2a1,
U2e2a1a,
U2e2a1a1,
U2e2a1a2,
U2e2a1b,
U2e2a1c,
U2e2a1d,
U2e3,
U2e3a,
U3,
U3a'c,
U3a,
U3a1,HG00359 NA12776
U3a1a,
U3a1a1,
U3a1b,
U3a1c,
U3a1c1,
U3a2,
U3a2a,
U3a2a1,
U3a2a1a,
U3a3,
U3c,
U3b,
U3b1,
U3b1a,
U3b1a1,
U3b1b,
U3b2,
U3b2a,
U3b2a1,
U3b2a1a,
U3b2b,
U3b2c,
U3b3,
U4'9,
U4,
U4a,HG00247
U4a1,
U4a1a,
U4a1a1,
U4a1a2,
U4a1a3,
U4a1b,
U4a1b1,
U4a1b1a,
U4a1b2,
U4a1c,
U4a1d,
U4a1e,
U4a2,HG00321 HG00267 HG00109
U4a2a,
U4a2a1,
U4a2a2,
U4a2a3,
U4a2b,NA20512
U4a2c,
U4a2c1,
U4a2d,
U4a2e,
U4a2f,
U4a2g,
U4a2h,
U4a2h1,
U4a3,
U4a3a,
U4b,
U4b1,
U4b1a,
U4b1a1,
U4b1a1a,
U4b1a1a1,NA06985
U4b1a2,
U4b1a2a,HG00250
U4b1a2b,
U4b1a3,
U4b1a3a,
U4b1a4,
U4b1+146+152,
U4b1b,
U4b1b1,HG01168
U4b1b1a,
U4b1b1b,
U4b1b1+16311,
U4b1b1c,
U4b1b1d,NA12156
U4b1b2,HG00155
U4b2,
U4b2a,
U4b2a1,
U4b2a1a,
U4b3,
U4c,
U4c1,
U4c1a,
U4c2,
U4c2a,
U4d,
U4d1,
U4d1a,
U4d1a1,HG00181
U4d1a1a,HG00339 HG00186
U4d1b,
U4d2,
U4d3,
U9,
U9a,
U9a1,
U9b,
U9b1,
U7,
U7a,
U7a1,
U7a1a,
U7a2,
U7a2a,
U7a3,
U7a3a,NA18130
U7a3b,
U7a4,
U7a4a,
U7a4a1,NA20778
U7a4a1a,
U7a5,
U7b,
U7b1,
U7b2,
U8,
U8a,
U8a1,
U8a1a,
U8a1a1,
U8a1a1a,
U8a1a1a1,
U8a1a1b,
U8a1a1b1,HG00176
U8a1a2,
U8a1a3,
U8a1a4,
U8a1b,HG00263
U8a2,
U8b'c,
U8b,
U8b1,
U8b1a,
U8b1a1,
U8b1a2,
U8b1a2a,
U8b1a2+16311,
U8b1a2b,
U8b1b,
U8b1b1,NA20786
U8b1b2,
K,
K1,
K1a,
K1a1,
K1a1a,
K1a1a1,
K1a1a2,
K1a1a2a,
K1a1a2a1,
K1a1b,
K1a1b1,NA20813 NA20539
K1a1b1a,
K1a1b1b,
K1a1b1b1,
K1a1b1c,
K1a1b1d,
K1a1b1e,NA20505
K1a1b1f,
K1a1b1g,
K1a1b2,
K1a1b2a,
K1a1b2a1,
K1a1b2a1a,NA20759
K1a1b2b,
K1a1c,
K1a2,
K1a2a,HG01617
K1a2a1,NA20522 NA06986
K1a2a2,
K1a2b,
K1a2c,
K1a3,
K1a3a,
K1a3a1,
K1a3a1a,
K1a3a1b,
K1a3a2,
K1a3a3,
K1a3a4,
K1a4,
K1a4a,
K1a4a1,
K1a4a1a,
K1a4a1a+195,
K1a4a1a1,
K1a4a1a3,
K1a4a1a2,
K1a4a1a2a,
K1a4a1a2b,HG00331
K1a4a1b,
K1a4a1b1,
K1a4a1b2,
K1a4a1c,
K1a4a1c1,
K1a4a1d,
K1a4a1e,
K1a4a1f,HG00349
K1a4a1f1,
K1a4a1g,
K1a4a1h,
K1a4a1i,
K1a4b,
K1a4b1,
K1a4c,
K1a4c1,
K1a4d,
K1a4e,
K1a4f,
K1a4f1,NA20828
K1a4g,HG00121
K1a4h,
K1a4h1,
K1a4i,
K1a4+146,
K1a4j,
K1a4j1,
K1a5,
K1a5a,
K1a5b,
K1a6,
K1a7,
K1a8,
K1a8a,
K1a8a1,
K1a8b,
K1a+195,NA20764
K1a9,
K1a10,
K1a10a,
K1a13,
K1a13a,
K1a14,
K1a15,
K1a16,
K1a26,
K1a+150,
K1a11,
K1a11a,
K1a11a1,
K1a11b,
K1a24,
K1a24a,
K1a30,
K1a30a,
K1a31,
K1a12,
K1a12a,
K1a12a1,
K1a12a1a,
K1a17,
K1a17a,
K1a18,
K1a19,
K1a19a,
K1a23,
K1a25,
K1a27,
K1a28,
K1a29,
K1a29a,
K1b,
K1b1,
K1b1+(16093),
K1b1a,
K1b1a1,
K1b1a1+199,
K1b1a1a,
K1b1a1b,
K1b1a1c,
K1b1a1c1,
K1b1a1d,NA11892
K1b1a1d1,
K1b1a2,
K1b1b,
K1b1b1,
K1b1c,
K1b2,
K1b2a,
K1b2a1,
K1b2a1a,
K1b2a1a1,
K1b2a2,
K1b2a2a,
K1b2a3,
K1b2b,
K1b2b1,
K1c,
K1c1,
K1c1a,
K1c1b,
K1c1c,HG00326 HG00185 HG00177
K1c1d,
K1c1e,
K1c1f,
K1c1g,
K1c1h,
K1c1i,
K1c2,
K1c2a,
K1+16362,
K1d,
K1d1,
K1e,
K1e1,
K1f,
K2,
K2a,NA12005
K2a1,
K2a1a,
K2a2,
K2a2a,
K2a2a1,
K2a3,HG00236
K2a3a,
K2a3a1,
K2a4,
K2a5,
K2a5a,
K2a5a1,
K2a5b,
K2a6,
K2a7,
K2a8,NA20756
K2a9,
K2a10,
K2a11,HG01334
K2b,
K2b1,
K2b1a,
K2b1a1,
K2b1a1a,
K2b1a2,HG00243
K2b1a3,HG00128
K2b1a4,
K2b1b,
K2b2,
K2c,
K3,NA18539
U8c,
B6,
B6a,
B6a1,
B6a1a,
P,
P+16176,
P1,
P1d,
P1d1,
P1d1a,
P1d2,
P1d2a,
P1+152,
P1f,
P2'10,
P2,
P10,
P8,
P3,
P3a,
P3b,
P3b1,
P4,
P4a,
P4a1,
P4b,
P4b1,
P5,
P6,
P7,
P9,
P9a,
L0a1a4,NA19379 NA19350
L0a1a2a,
L0a1a2b,NA19430
L0a1b1b,
L0a1b1a2,
L0a1b2b,
L0a2a1c,
L0a2a2a1a,NA19985 NA19713
L0b1,NA19474 NA19031
L0f1a,
L0k1a1b1,
L0k2a1a1,
L0d1a1a1a,
L0d1a1c1,
L0d1c4,
L0d1c1a3,
L0d1c2b,
L0d1c2c,
L0d1c3a,
L0d1c3b,
L0d1b1c1,
L0d1b2b1b2,
L0d1b2b2a1,
L0d1b2b2b2,
L0d2a1a1b,
L0d2a1a3a,
L0d2a2a,
L0d2b1b1,
L0d2c1c,
L0d2c1d,
L0d2c1a2,
L0d3b1a,
L1b1a19,
L1b1a11,
L1b1a15b,
L1b1a16a,
L1c1a3,
L1c1a1a1b2,
L1c1e,
L1c1b1a,
L1c1b1b,
L1c1d2,NA19385
L1c1d1a,NA20281
L1c1c1,
L1c1c2,
L1c1c3,
L1c2a1b1,
L1c2b1a2,NA19378
L1c2b1b2,
L1c2b1b3,
L1c2b2a,
L1c2b2b,
L1c4a1,
L1c4b1,
L1c4b2,
L1c3a2,
L1c3a3,NA20363 NA20359
L1c3a1b1,HG01389 NA19914
L1c3a1b2,
L1c3b1c,HG01378
L1c3b2a,
L2a1a4,
L2a1a3a1,NA20276
L2a1b1b,
L2a1c1a2a,NA20351
L2a1c3a1a,NA19923
L2a1c3b1a,
L2a1c7,
L2a1d2a,
L2a1e2,
L2a1b4,NA20414 NA19625
L2a1f4,
L2a1f5,NA19125
L2a1f1b,
L2a1h1,
L2a1e1a,
L2a1r,
L2a1s,
L2a1t,
L2a1u,
L2a1v,NA19403 NA19313
L2a2b1b,NA19470 NA19469 NA19443
L2a5a,NA19028
L2a5a1,
L2a5b,NA19046 NA19045
L2b1a2a,
L2b1a2a1,
L2b1a3a,
L2b1a4a,
L2b1b1,
L2b2b,
L2b2c,
L2b3a1,
L2b3a2,
L2b3c1,
L2c6,
L2c7,
L2c8,
L2c9,
L2c10,
L2c1a1,
L2c1a2,
L2c1a3,NA19122
L2c3a1,
L2c3b,
L2c3c,
L2c4a,
L2c4b,
L2e1b,
L2e1b1,NA19201
L4a1a1,
L4b1a1,
L4b1a2,
L4b2a2a1,
L4b2a2c1,NA19444 NA19435 NA19434 NA19432
L4b2b1a,NA19187
L3y,
L3a3,
L3b1a12,
L3b1a13,
L3b1a14,
L3b1a15,
L3b1a1b,
L3b1a2a,
L3b1a4a,
L3b1a5b,
L3b1a9b,
L3b1a16,NA19098
L3b1a17,
L3b1a18,
L3b1a7a1,NA18508
L3b1a10a,NA19257
L3b2c,
L3b3a,
L3f1a1a,
L3f1a1b,
L3f1b7,NA19172
L3f1b4d,
L3f2a1b,
L3f2a1c,NA19398
L3d7,
L3d1a1a2,
L3d1b4,
L3d1b5,
L3d1b1a1,
L3d1b3a1,
L3d1b3a2,
L3d1c1a,NA20339
L3d1d1,
L3d1d2,
L3d2b1,
L3d2b2,NA19153
L3d4b,
L3d5a1,NA19144
L3e1a4,HG01365
L3e1a3a1,
L3e1b1a,NA19184 NA19166
L3e1d1b,
L3e1d1b1,
L3e1d1c,
L3e1e3,NA19399 NA19391
L3e1f3,
L3e2a4,NA19707 NA19204
L3e2a1b3a,
L3e2b9,
L3e2b1a1a,NA20348 NA20346 NA20344
L3e2b2a,NA19160
L3e2b10,NA19819
L3e4a2,
L3e4a3,
L3e5b1,
L3i2a,
L3i2b,
L3k2,NA20298
L3k1a,
L3x1b1,
L3x2a2,
L3x2b1,
L3h1a2a1a,
L3h1b1a1,NA19384
L3h1b1a2,
L3h1b1a3,
L3h1b1a4,
L3h1b2a,
M82,
M83,
M84,
M1a2a1,
M1a2b1,
M1a3b3,
M1b2d,
M1b2c1,
M20a,
M51a1a1,
M51a1a2,
M51b2,
M2a1d,
M2a1e,
M2a1a4,
M3a1c,
M3d1a2,
M4a1,
M65a1a,
M65b1,
M38b1,
M38c1,
M30h,
M30i,
M30c1a2,
M30d1a,
M30f1,
M37a2,
M37e2a,
M45a1,
M45a2,
M54a,
M64a,
M66b1,
M5a1b1,
M5a2a2a,
M5b2a1,
M5b2b2,
M5b2b1a1,
M5b2b1a2,
M6a1a1,
M7a1a2a,
M7a2b,
M7a2a2a,
M7b1a1a1e,NA19558
M7b1a1e1a,
M7b1a2a1c,
M7b1a2a1d,
M7b1a2a1b1a,
M7b1a2a1a1,
M7c1d,
M7c1a2a1a,
M7c1c3j,
M7c1c3l,
M7c1c3k,
M7c1c3a1a,
M8a2a2,
M8a2a1a,HG00443
C1a1,
C1b15,
C1b16,NA19738 NA19726
C1b17,
C1b18,
C1b1a,
C1b5b1,
C1b10a,
C1b10b,
C1b8b,
C1b11a,
C1b14a,NA19773
C1c15,
C1c7a,
C1d1b2,
C1b7b,
C1b7c,
C1b7a1,
C1b7a2,
C1b11a1,
C1b11a1a,
C1b11b,
C1c9,
C1c10,
C1c11,
C1c12,
C1c13,
C1c14,
C1c4a,
C1d4,
C1d1e,
C1d1f,
C1d1g,
C1d1h,
C1d1i,
C1d1j,
C1d1b1a,
C1d1c1a,
C4a1a7,
C4a1a1a1,
C4a1a2b,
C4a1a3e,
C4a1a6a,
C4a2a1c,
C4a2b2b,
C4a2c3,
C4b9,
C4b3a2,
C4b3b1,
C5b1c,
C5d2a,
C7c,
Z3d1,NA18622
Z3d2,
M9a6,
M9a1a2a,
M9a1a2b,
M9a1a2c,
E1a1a1d,
E1a1a1a1,
E1a1b5,
E1a2b,
E2b3,
M10a1a2,NA18699 NA18577
M10a1a1b2a,
M10a1b1,
M12a1a3,
M12a1b1,
M12b2a1,
M12a2a,
G1a1a4a,NA19080
G1a3a,
G1b1a,
G2a1i,
G2a1j,
G2a4a,
G2b2d,NA18962
G2b2c1,
G3b1a,
G3b2a,NA18116 NA17976
G4a,
M13a2a,
M13b2a,
M13c1,
M61b,
M61a1,
M61a2,
M17c1a1b,
M53b1,
M53b2,
M53b3,
M21b1a1,
M21b3,
M22b1,
M27c1,
M27c2,
M28a2b,
M28a6b,
M28b2,
Q1g,
Q1e2,
Q2a4a,
Q3a1a,
M31b1a,
M31a1b1,
M31a2a,
M32a1,
M33a1b1,
M33a3a1,
M33b1a,
M33c1,
M57a1,
M35b2a,
M35b2a1,
M35b4a,
M35c1,
M39b3,
M39b1a,
M39b1b,
M39b2a,
M40a2,
M40a1c,
M40a1a1,
M42a1,
M42b1a1,
M42b1a1a,
M74a1,
M49a1a,
M49c1a,
M49d1,
M49e1a,
M50b,
M52b1a1,
M62a1,
M62b1a2,
M71c1,
M73c,
M73c1,
M76b,
M81a,
M91b1,
D1o,
D1p,
D1q,
D1r,NA19701
D1a3,
D1d2a,
D1f1a,
D1f3a,
D1g2b,
D1g2c,
D1g4a,
D1h3,NA19752
D1j1b,
D4a3b2a,NA18151
D4a7a,HG00421
D4b1a2a1a,
D4b1a2a1b,
D4b1a2a1c,
D4b1b3,NA18696
D4b1b2a,
D4b2b8,
D4b2b9,
D4b2b2a2,
D4b2b4a,HG00478
D4b2b5a,
D4b2b5b,
D4e1a4,
D4e1a5,
D4e4a2,
D4h3a2a,
D4h3a3a1,
D4h3a3a2,
D4h3a5a,
D4h3a10,
D4i2a,
D4j1a1b1,
D4j3b,
D4j3a2,
D4g2a1d,
D4h3c,
D4h3d,
D4j8a,
D4j15a,HG00635 HG00578
D4k1,NA18633 NA18580
D4o2a2,
D4n2a,
D4q2,
D5a2a1c,
D5a2a1b2,
D5a3a1b,
D5b1b3,
D6a1a1,
N1a1a4,
N1a1a1a2a,
N1a1a1a2b,
N1a1a1a3a,
N1a1a1a3b,
I8,
I1g,
I1a2,
I1a3,
I1b1,
I1b2,
I1b3,
I2d1,
I5a1c1,
I5a2b,
I5c2,
N2a3,
W1c2,
W1f1,
W3b2,
W4e,
W5a1a2,
W6b2,
W7a,
N8a,
N9a12,
N9a3a,
N9a2e,
N9a4b2,
N9a5a,
N9a6c,
N9a6a1,
N9a6a3,
N9a8a,
N9b1a1,NA18941
Y1a3,
Y1a4,
Y1a5,
N10a1,NA18553
N11b1,
A2ba,NA19651
A2bb,
A2bc,
A2bd,HG01187
A2ar,
A2as,
A2at,NA19678 NA19675
A2d3,
A2d1b,
A2d2a,
A2au,
A2av,
A2f3a,
A2g2,
A2h2,
A2h1a,
A2j2,
A2k2,HG01105 HG01085
A2aw,
A2ax,
A2m1,NA19685 NA19672 NA19664 NA19660
A2m2,NA19746
A2m3,
A2n1,
A2n2,
A2o1,NA19794
A2ay,
A2q2,HG01374 HG01259 HG01250 HG01134
A2q1a,
A2t1,
A2u1a,
A2v1c,
A2v1b1,
A2w2,HG01359 HG01356
A2w1a,
A2w1a1,
A2w1b,HG01495
A2x1,
A2ac2,
A2ae1,
A2ae2,
A2ak1,NA19663
A2an1,
A11a1,
A11a2,
A13a,
A14a,
A15a1,
A15b1,
A17a,
A11b1,
A5b2,
A5b1a1,
A5b1b1,
S2a,
X1a1,
X3a1,
X2q,
X2a1a1a,
X2b14,
X2b15,
X2b4b,
X2b7a,
X2b10a1,
X2d3,
X2e2c1a,
X2i2,
R0a1a5,
R0a2o,
R0a1a3a,
HV25,
V1a1b1,
V18a1,
V1c,
V1d,
V1a2,
V3a2,
V7a2,
V16a,NA10851
HV0h,
HV0i,
HV1a1a1,
HV1a1a2,
HV1b1a1,
HV2a1a,
HV2a1b,
HV4a1b,
HV4a1c,
HV4a1a5,
HV4a2b1,
HV4a1a4a,
HV26,
HV9a1a1,
HV15a,
HV15a1,
HV15b,
HV16a,
H109,
H110,
H111,
H112,HG01515 HG00312
H113,
H1cl,
H1cm,
H1cn,
H1c2a1,
H1e1b1a1,NA20514 NA20513
H1ae4,
H1ae2b,
H1ar2,
H1as3,
H1ay1,
H1ay2,
H1bc1,
H1co,
H1b6,
H1c3b1,
H1e1a9,
H1e2e,HG00125
H1e8b,
H1n2a,
H1bs1,
H2a6,
H2a1o,
H3aw,
H3ax,
H3a1b,
H3b8,
H3h3c,
H3p1,
H3s1,
H3ak1,
H3ap1,
H4a1e,
H5w,
H5x,
H5y,
H5a1r,
H5a1s,
H5a1o,
H5a7a,
H5b6,HG00249
H6a1a11,
H6a1a12,
H6a1a2a1,
H7j,NA20796 NA20772
H7a1a1,HG00190
H7b1a,
H8b1a,
H31c,
H1bl,
H10c1a,
H13a1a1f,
H13a1a1a1,
H13a1c1,
H13a2a2,
H13a2a1a,
H13a2c1a,
H15a1c,
H15a1b1,
H15b1a,
H17a1a,
H27g,
H20a2a,
H23a,HG00126
H24a3,
H24b1,
H26a1c,
H28b,
H29c,
H34a,
H41a1,
H44b1,
H49b1,
H53a,HG01624
H54a,
H55b1,
H55b2,NA20808
H60a1,
H78a,
H95b,
H100a,
H101a,
R1a2,
R1b2,
R2b2,
J1b10,
J1b1a1b1,
J1b1a1c1,
J1b2b,
J1c18,
J1c1j,
J1c1i,
J1c1b1b,
J1c1b1a2,
J1c2a1b,
J1c3l,
J1c3e2a,
J1c3f1,
J1c3h1,
J1c7a1,
J1c17b,NA20528
J1d2b,
J2a2a1a1a,
J2a1a1a2b,
J2a2b1a1,
J2a2d1,
J2b1i,
J2b1a2b,
J2b1c2,
J2b1d1,
T1c,
T1a1s,
T1a1c1,
T1a2c,
T1a2d,NA20757
T1a7a,
T1a11a,
T2a1a9,
T2a1b13,
T2b38,
T2b39,
T2b1a,
T2b3c1,
T2b11a,
T2b28a,
T2d2a,NA20770
T2e8,
T2f1a1a,
R5a2c,
R6c,
R6a1a,
R6a2a,
R7a1a1,
R7b2a,
R7b2b,
R8a1a1e,
R8a1a1b1,
R8a1a1c1,
R8a1a2a1,
R8a2a,
R8a2b,
R8b1a1,
R9b1a1a1,
R9b1a2b1,
R9b1a2b2,
R9b1a3a,
R9c1b1a,HG00445
F1a1e,HG00560
F1a1a2,
F1a1a3,
F1a1a4,
F1a1a1a,
F1a1b1,NA19564
F1a4a1a,
F1a4a1b,
F1a3a4,
F1b1g,
F1f1,
F1e2a,
F1g1a,
F2a1b,
F2b1a,
F2d1,
F3a3,
F3a2,
F3a1a,NA18122
F3a1b,
F3a1c,
F4a2a,
F4b1a,
R11a1,
R11b2,
B4a1a8,
B4a1a1ag,
B4a1a1ah,
B4a1a1a24,
B4a1a1a25,
B4a1a1a26,
B4a1a1a1a1a,
B4a1a1a2c,
B4a1a1a15a,
B4a1a1n1,
B4a1a1g1,
B4a1a3a1b,
B4a1f,
B4a1c6,
B4a1c4a,
B4a2a4,
B4a4a,
B4h1a,NA18614
B4i2,
B2z,NA19654
B2aa,
B2ab,
B2ac,
B2ad,
B2a1c,
B2a2a,
B2a2b,
B2a2c,NA18675
B2b5,
B2b6,
B2b3a1,HG01198 HG01191 HG01079 HG00640
B2b3a2,
B2c1d,
B2c1e,
B2c2c,
B2g1a,
B2g1b,
B2g1c,
B2g1d,
B2i2b2,
B2k1,
B2l1,NA19785
B2o2,
B2o3,
B2q1,
B2r1,
B4b1a2a1,NA18627
B4d1b,
B4d3a2,
B4d3a1a,
B4c1b2d,
B4c1b2a2c,
B4c1b2a2d,
B4c1b2a2e,
B5a3,
B5a1c1a1a,HG00427 HG00418
B5a1d1,
B5a1d2,
B5b1a3,
B5b1c1b,
B5b2a2b,
B5b2b1,
B5b3a1,NA18985
R21a,
R22a,
R30c,
R30a1d,
U1a1e,
U1a1a1b,
U1a1a4,
U1a1c2,
U1a1d1,
U1b1a,
U5a1k,
U5a1a1j,
U5a1a2b2,
U5a1b1a3,
U5a1b1a2a,
U5a1b1d1a,
U5a1b1e1,
U5a1c2a1a,
U5a1f1b,
U5a1f1a1a,
U5a2a2a1,
U5a2c3a1,
U5b1a1,
U5b1b3,
U5b1b2a1,HG00311 HG00274 HG00273
U5b1c3,
U5b1c2c,
U5b1e2,NA12761
U5b2a1a1b1,
U5b2a5b,
U5b2b6,
U5b3i,
U5b3e1,
U5b3g1,
U6a5d,NA20356
U6a5c1,
U6a6b1a,
U6a7b1a,
U6b4,
U6b2a,
U6c1a,
U2a1a1,
U2b1a1,
U2c1c,
U2c1b1,
U2c1b1a,
U2d1a,
U2e1i,
U2e1a1d,
U2e1a1a1,
U2e1b2a,NA12287
U2e1c2,
U2e2a1b1,
U3a1d,
U3a1e,
U3b2d,
U3b2a1b,
U3b2a1c,
U3b2c1,
U3b3a,
U4b1a2b1,HG00255
U4b1b1e,
U4b3a,
U4d2a,
U4d3a,
U7a3a1,
U7a3b1,
U7a4a1b,
U8b1a1a,
U8b1a2b1,
U8b1b3,
K1a32,
K1a33,
K1a34,
K1a1d,
K1a1e,
K1a1b1h,
K1a1b1i,
K1a1b1a1,
K1a1b2b1,
K1a2a3,
K1a2a2a,HG00346
K1a2b1,
K1a2c1,
K1a3b,
K1a3c,
K1a3a3a,
K1a4a2,
K1a4a3,
K1a4a1j,
K1a4a1k,
K1a4a1l,
K1a4a1b2a,
K1a4a1c1a,
K1a4a1e1,
K1a4a1h1,HG01051
K1a4b1a,
K1a4c1a,NA20530
K1a4c1a1,
K1a4e1,
K1a4g1,
K1a4h1a,
K1a4j1a,
K1a7a,
K1a8b1,
K1a35,
K1a36,
K1a10b,
K1a13b,
K1a30b,
K1a12a1b,
K1a12a1a1,
K1a18a,
K1a12a2,
K1a12a3,
K1a12a4,
K1b1c1,
K1c2a1,
K2a12,
K2a3b,
K2b1a1a1,
P1d1b,
P1g,
P1h,
P2a,
P2a1,
P2b,
P4a1a,
P9b,
P9a1,
L1'2'3'4'5'6'7,
L2'3'4'5'6'7,
L5'7,
L7,
L7a,
L7a1,NA19332
L7a1a,
L7a1a1,NA19043
L7a1a1a,NA19461 NA19455 NA19318
L7b,
L7b1,
L7b1a,
L7b1a1,
L7b2,
L7b2a,
L7b2a1,
L7b2b,
L5,
L5a,
L5a1,
L5a1a,NA19308
L5a1a1,
L5a1a2,
L5a1b,
L5a1b1,NA19019
L5a1b1a,
L5a1c,
L5a1c1,NA19317
L5a1c2,
L5a1c2a,
L5a1c2a1,
L5a1d,
L5a2,
L5a2a,
L5a2a1,
L5a2a1a,
L5a2a2,
L5a2a2a,
L5b,
L5b1,NA19404
L5b1a,
L5b1a1,
L5b1c,
L5b1c1,
L5b1c2,
L5b1c2a,
L5b1c2a1,NA19374 NA19373
